31806	8716
21053	2442
19483	2090
10596	1722
42867	789
93639	5961
36100	57085
93669	145429
2699	874
89413	76109
30666	1785
3707	4206
85047	10210
99009	4715
71583	37918
52676	11978
61334	25
29734	19801
20722	8932
97647	108511
52469	1642
21505	26444
88194	3113
101297	134197
14426	92047
90544	31989
17913	3396
2744	19686
68320	63930
29734	115667
94665	71397
102287	3405
58963	79159
78107	15236
39157	18679
68864	99664
95312	38622
3222	12349
36027	21004
90014	11747
5463	1373
7006	54608
17469	74713
34015	55828
94314	10027
16843	3045
75660	23032
12620	8719
5063	18719
59527	15822
55523	8131
2288	9957
17254	11103
49037	15518
76738	3362
83748	32398
26650	36318
88891	21989
26469	16742
90093	80671
65631	31504
53764	21945
14426	49928
76833	22027
89434	37141
39915	35926
36010	162
99699	15099
44566	28807
104367	13658
5721	3489
90093	26413
103512	10268
85406	3048
21015	424
32705	2918
78800	17624
62439	7187
34488	23065
59933	874
762	8570
13231	38102
12730	60025
50202	28038
28694	22122
59727	31995
38002	3741
9648	24385
46712	9578
50817	1340
44345	19940
88272	15914
6385	49860
86327	10637
85360	2447
101035	2880
9850	67376
48173	903
62496	3482
47579	22135
64269	35470
105271	73001
46295	36721
67818	5810
79374	20293
53843	33761
78938	317
5361	13152
42510	23724
65850	452
30647	46849
71319	37198
71185	1794
76377	2104
73806	11106
77211	31184
75167	36439
38343	3626
16371	24601
14416	5420
63961	10848
12341	21561
90379	9831
14822	4210
92859	727
98444	11240
22746	2073
49218	1101
103202	11758
57171	33873
7015	15666
102098	16576
93657	9528
85438	62876
46548	16387
68973	123176
67095	1582
78513	53693
51974	25054
72557	1599
49775	49227
56199	73005
105011	77428
95213	10536
4497	10211
83434	20836
72648	99991
77835	11533
73008	38769
31291	10369
17254	34244
33870	2832
103364	35038
80617	2046
42887	75173
44438	24674
10687	2293
10376	4017
678	5985
54401	26512
83780	8521
69644	37876
87658	8955
91201	4685
34662	10275
20722	5817
15070	12229
101377	3543
104412	29404
86978	54339
42617	54034
27071	11386
8541	43996
41005	23927
51240	36954
43261	4721
85034	10208
72208	3406
54821	7214
38811	8556
41449	22740
