BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	Recall	0.9717022706667431
FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	Recall	0.9717022706667431
BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	nDCG	0.4008243529598029
FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	nDCG	0.4008243529598029
BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	Recall	0.02185440247763207
HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	Recall	0.02185440247763207
BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	nDCG	0.07910249105458425
HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	BSPM_batch_eval=512_k=539_idl_slv=euler_blur_slv=rk4_shr_slv=euler_K_idl=2_T_idl=4$8_K_b=2_T_b=1$9_K_s=3_T_s=1$4_idl_beta=0$2_final_shr=False_shr_off=False_t_point_comb=True	nDCG	0.07910249105458425
FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	Recall	0.02644463263395834
HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	Recall	0.02644463263395834
FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	nDCG	0.01784823567675521
HiGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor=256_alpha_1=0$75_alpha_2=0$35_order1=8_order2=4_n_clusters=3	FaGSP_seed=42_e=2_bs=-1_batch_eval=256_pri_factor1=512_pri_factor2=128_alpha_1=0$45_alpha_2=0$8_order1=4_order2=4_q=0$75	nDCG	0.01784823567675521
