0	0
0	1
0	10
0	100
0	101
0	102
0	103
0	104
0	105
0	106
0	107
0	108
0	109
0	11
0	110
0	111
0	112
0	113
0	114
0	115
0	116
0	117
0	118
0	119
0	12
0	120
0	121
0	122
0	123
0	124
0	125
0	126
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	2
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	3
0	30
0	31
0	32
0	33
0	34
0	35
0	36
0	37
0	38
0	39
0	4
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	47
0	48
0	49
0	5
0	50
0	51
0	52
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	6
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	7
0	70
0	71
0	72
0	73
0	74
0	75
0	76
0	77
0	78
0	79
0	8
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	9
0	90
0	91
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	99
1	127
1	128
1	129
1	130
1	131
1	132
1	133
1	134
1	135
1	136
1	137
1	138
1	139
1	140
1	141
1	142
1	143
1	144
1	145
1	146
1	147
1	148
1	149
1	150
1	151
1	152
1	153
1	154
1	155
1	156
1	157
1	158
1	159
1	160
1	161
1	162
1	163
1	164
1	165
1	166
1	167
1	168
1	169
1	170
1	171
1	172
1	173
1	174
1	175
10	1109
10	1110
10	1111
10	1112
10	1113
10	1114
10	1115
10	1116
10	1117
10	1118
10	1119
10	1120
10	1121
10	1122
10	1123
10	1124
10	1125
10	1126
10	1127
10	1128
10	1129
10	1130
10	1131
10	1132
10	1133
10	1134
10	1135
10	1136
10	1137
10	1138
10	1139
10	1140
10	1141
10	1142
10	1143
10	1144
10	1145
10	1146
10	1147
10	1148
10	1149
10	1150
10	1151
10	1152
10	1153
10	1154
10	1155
10	1156
10	1157
10	1158
10	1159
10	1160
10	1161
10	1162
10	1163
10	1164
10	1165
10	1166
10	1167
10	1168
10	1169
10	1170
10	1171
10	1172
10	1173
10	1174
10	1175
10	1176
10	1177
10	1178
10	1179
10	1180
10	1181
10	1182
10	1183
10	1184
10	1185
10	1186
10	1187
10	1188
10	1189
10	1190
10	1191
10	1192
10	1193
10	1194
10	1195
10	1196
10	1197
10	1198
10	1199
10	1200
10	1201
10	1202
10	1203
10	1204
10	1205
10	1206
10	1207
10	1208
10	1209
10	1210
10	1211
10	1212
10	1213
10	1214
10	1215
10	1216
10	1217
10	1218
10	1219
10	1220
10	1221
10	1222
10	1223
10	1224
10	1225
10	1226
10	1227
10	1228
10	1229
10	1230
10	1231
10	1232
10	1233
10	1234
10	1235
10	1236
10	1237
10	1238
10	1239
10	1240
10	1241
10	1242
10	1243
10	1244
10	1245
10	1246
10	1247
10	1248
10	1249
10	1250
10	1251
10	1252
10	1253
10	1254
10	1255
10	1256
10	1257
10	1258
10	1259
10	1260
10	1261
10	1262
10	1263
10	1264
10	1265
10	1266
10	1267
10	1268
10	1269
10	1270
10	1271
10	1272
10	1273
10	1274
10	1275
10	1276
10	1277
10	1278
10	1279
10	1280
10	1281
10	1282
10	1283
10	1284
10	1285
10	1286
10	1287
10	1288
10	1289
10	1290
10	1291
10	1292
10	1293
10	1294
10	1295
10	1296
10	1297
10	1298
10	1299
10	1300
10	1301
10	1302
10	1303
10	1304
10	1305
10	1306
10	1307
10	1308
10	1309
10	1310
10	1311
10	1312
10	1313
10	1314
10	1315
10	1316
10	1317
10	1318
10	1319
10	1320
10	1321
10	1322
10	1323
10	1324
10	1325
10	1326
10	1327
10	1328
10	1329
10	1330
10	1331
10	1332
10	1333
10	176
10	178
10	179
10	180
10	187
10	189
10	192
10	205
10	206
10	208
10	211
10	223
10	229
10	237
10	283
10	300
10	369
10	374
10	456
10	545
10	553
10	619
10	805
10	978
10	980
100	4946
100	5258
100	5343
100	5452
100	6117
100	6118
100	6119
100	6120
100	6121
100	6122
100	6123
100	6124
1000	10808
1000	1210
1000	12139
1000	12608
1000	129
1000	1348
1000	1357
1000	14190
1000	14200
1000	1421
1000	14275
1000	1428
1000	1429
1000	1430
1000	1431
1000	1436
1000	1437
1000	1441
1000	15533
1000	15898
1000	1591
1000	160
1000	16454
1000	16456
1000	16521
1000	16536
1000	16537
1000	16922
1000	176
1000	1808
1000	18156
1000	192
1000	19324
1000	195
1000	2015
1000	2016
